"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"56000","1","221","55","0","2020","A","",1,12,1652920,0,0,2649,137743,"",2.45,0.56,0.71,0.00,0.00,1.26,1.26,"",0,0.0,0,0.0,157123,10.5,0,0.0,0,0.0,201,8.2,10441,8.2
"56000","1","2211","56","0","2020","A","",1,12,1652920,0,0,2649,137743,"",2.54,0.60,0.74,0.00,0.00,1.23,1.24,"",0,0.0,0,0.0,157123,10.5,0,0.0,0,0.0,201,8.2,10441,8.2
"56000","1","22112","57","0","2020","A","",1,12,1652920,0,0,2649,137743,"",4.86,2.33,2.75,0.00,0.00,1.18,1.18,"",0,0.0,0,0.0,157123,10.5,0,0.0,0,0.0,201,8.2,10441,8.2
"56000","1","221121","58","0","2020","A","",1,12,1652920,0,0,2649,137743,"",9.60,3.22,3.67,0.00,0.00,1.14,1.14,"",0,0.0,0,0.0,157123,10.5,0,0.0,0,0.0,201,8.2,10441,8.2
"56000","1","44-45","54","0","2020","A","",4,42,1523945,0,0,701,36429,"",2.29,0.51,0.68,0.00,0.00,1.34,1.34,"",0,0.0,0,0.0,-38549,-2.5,0,0.0,0,0.0,-23,-3.2,-1221,-3.2
"56000","1","441","55","0","2020","A","",1,2,28541,0,0,274,14271,"",9.60,8.33,5.28,0.00,0.00,0.63,0.64,"",0,0.0,0,0.0,1616,6.0,0,0.0,0,0.0,35,14.6,1844,14.8
"56000","1","4413","56","0","2020","A","",1,2,28541,0,0,274,14271,"",9.60,8.33,5.28,0.00,0.00,0.63,0.64,"",0,0.0,0,0.0,1616,6.0,0,0.0,0,0.0,35,14.6,1844,14.8
"56000","1","44131","57","0","2020","A","",1,2,28541,0,0,274,14271,"",9.60,8.33,5.28,0.00,0.00,0.63,0.64,"",0,0.0,0,0.0,1616,6.0,0,0.0,0,0.0,35,14.6,1844,14.8
"56000","1","441310","58","0","2020","A","",1,2,28541,0,0,274,14271,"",9.60,8.33,5.28,0.00,0.00,0.63,0.64,"",0,0.0,0,0.0,1616,6.0,0,0.0,0,0.0,35,14.6,1844,14.8
"56000","1","442","55","0","2020","A","",2,5,128604,0,0,540,28059,"",13.97,11.79,13.98,0.00,0.00,1.29,1.29,"",0,0.0,0,0.0,-18869,-12.8,0,0.0,0,0.0,16,3.1,833,3.1
"56000","1","4422","56","0","2020","A","",2,5,128604,0,0,540,28059,"",14.23,13.60,15.47,0.00,0.00,1.24,1.24,"",0,0.0,0,0.0,-18869,-12.8,0,0.0,0,0.0,16,3.1,833,3.1
"56000","1","44229","57","0","2020","A","",2,5,128604,0,0,540,28059,"",14.23,13.60,15.47,0.00,0.00,1.24,1.24,"",0,0.0,0,0.0,-18869,-12.8,0,0.0,0,0.0,16,3.1,833,3.1
"56000","1","442299","58","0","2020","A","",2,5,128604,0,0,540,28059,"",14.23,13.60,15.47,0.00,0.00,1.24,1.24,"",0,0.0,0,0.0,-18869,-12.8,0,0.0,0,0.0,16,3.1,833,3.1
"56000","1","445","55","0","2020","A","",1,35,1366800,0,0,746,38774,"",1.93,1.68,1.83,0.00,0.00,1.08,1.08,"",0,0.0,1,2.9,-21296,-1.5,0,0.0,0,0.0,-41,-5.2,-2153,-5.3
"56000","1","4451","56","0","2020","A","",1,35,1366800,0,0,746,38774,"",1.94,1.68,1.83,0.00,0.00,1.08,1.08,"",0,0.0,1,2.9,-21296,-1.5,0,0.0,0,0.0,-41,-5.2,-2153,-5.3
"56000","1","44511","57","0","2020","A","",1,35,1366800,0,0,746,38774,"",2.22,1.78,1.91,0.00,0.00,1.06,1.06,"",0,0.0,1,2.9,-21296,-1.5,0,0.0,0,0.0,-41,-5.2,-2153,-5.3
"56000","1","445110","58","0","2020","A","",1,35,1366800,0,0,746,38774,"",2.22,1.78,1.91,0.00,0.00,1.06,1.06,"",0,0.0,1,2.9,-21296,-1.5,0,0.0,0,0.0,-41,-5.2,-2153,-5.3
"56000","1","48-49","54","0","2020","A","",135,1009,58548794,0,0,1116,58007,"",1.76,0.87,0.97,0.00,0.00,1.11,1.11,"",-1,-0.7,-11,-1.1,832593,1.4,0,0.0,0,0.0,28,2.6,1418,2.5
"56000","1","491","55","0","2020","A","",135,1009,58548794,0,0,1116,58007,"",1.77,0.89,1.01,0.00,0.00,1.13,1.13,"",-1,-0.7,-11,-1.1,832593,1.4,0,0.0,0,0.0,28,2.6,1418,2.5
"56000","1","4911","56","0","2020","A","",135,1009,58548794,0,0,1116,58007,"",1.77,0.89,1.01,0.00,0.00,1.13,1.13,"",-1,-0.7,-11,-1.1,832593,1.4,0,0.0,0,0.0,28,2.6,1418,2.5
"56000","1","49111","57","0","2020","A","",135,1009,58548794,0,0,1116,58007,"",1.77,0.89,1.01,0.00,0.00,1.13,1.13,"",-1,-0.7,-11,-1.1,832593,1.4,0,0.0,0,0.0,28,2.6,1418,2.5
"56000","1","491110","58","0","2020","A","",135,1009,58548794,0,0,1116,58007,"",1.77,0.89,1.01,0.00,0.00,1.13,1.13,"",-1,-0.7,-11,-1.1,832593,1.4,0,0.0,0,0.0,28,2.6,1418,2.5
"56000","1","52","54","0","2020","A","",8,29,2447972,0,0,1609,83691,"",4.01,1.28,1.08,0.00,0.00,0.84,0.84,"",0,0.0,1,3.6,106562,4.6,0,0.0,0,0.0,6,0.4,317,0.4
"56000","1","522","55","0","2020","A","",8,29,2447972,0,0,1609,83691,"",4.87,2.72,2.91,0.00,0.00,1.06,1.06,"",0,0.0,1,3.6,106562,4.6,0,0.0,0,0.0,6,0.4,317,0.4
"56000","1","5222","56","0","2020","A","",8,29,2447972,0,0,1609,83691,"",4.88,2.72,2.91,0.00,0.00,1.06,1.06,"",0,0.0,1,3.6,106562,4.6,0,0.0,0,0.0,6,0.4,317,0.4
"56000","1","52229","57","0","2020","A","",8,29,2447972,0,0,1609,83691,"",4.88,2.72,2.91,0.00,0.00,1.06,1.06,"",0,0.0,1,3.6,106562,4.6,0,0.0,0,0.0,6,0.4,317,0.4
"56000","1","522292","58","0","2020","A","",1,4,406145,0,0,2180,113343,"",1.33,0.80,1.27,0.00,0.00,1.76,1.76,"",0,0.0,0,0.0,-19054,-4.5,0,0.0,0,0.0,136,6.7,7043,6.6
"56000","1","522298","58","0","2020","A","",7,26,2041827,0,0,1530,79552,"",9.37,6.09,5.08,0.00,0.00,0.85,0.85,"",0,0.0,2,8.3,125616,6.6,0,0.0,0,0.0,0,0.0,-14,0.0
"56000","1","54","54","0","2020","A","",8,88,8813906,0,0,1926,100158,"",2.35,0.70,0.94,0.00,0.00,1.35,1.35,"",0,0.0,1,1.1,84596,1.0,0,0.0,0,0.0,-4,-0.2,-179,-0.2
"56000","1","541","55","0","2020","A","",8,88,8813906,0,0,1926,100158,"",2.35,0.70,0.94,0.00,0.00,1.35,1.35,"",0,0.0,1,1.1,84596,1.0,0,0.0,0,0.0,-4,-0.2,-179,-0.2
"56000","1","5413","56","0","2020","A","",3,21,1621340,0,0,1497,77824,"",1.45,0.21,0.23,0.00,0.00,1.09,1.09,"",0,0.0,2,10.5,58730,3.8,0,0.0,0,0.0,-64,-4.1,-3351,-4.1
"56000","1","54133","57","0","2020","A","",2,16,1307151,0,0,1539,80030,"",0.97,0.17,0.19,0.00,0.00,1.12,1.12,"",0,0.0,1,6.7,54599,4.4,0,0.0,0,0.0,-94,-5.8,-4889,-5.8
"56000","1","541330","58","0","2020","A","",2,16,1307151,0,0,1539,80030,"",0.97,0.17,0.19,0.00,0.00,1.12,1.12,"",0,0.0,1,6.7,54599,4.4,0,0.0,0,0.0,-94,-5.8,-4889,-5.8
"56000","1","54138","57","0","2020","A","",1,5,314189,0,0,1343,69820,"",384.14,533.01,669.28,0.00,0.00,1.25,1.26,"",0,0.0,0,0.0,4131,1.3,0,0.0,0,0.0,18,1.4,918,1.3
"56000","1","541380","58","0","2020","A","",1,5,314189,0,0,1343,69820,"",384.14,533.01,669.28,0.00,0.00,1.25,1.26,"",0,0.0,0,0.0,4131,1.3,0,0.0,0,0.0,18,1.4,918,1.3
"56000","1","5415","56","0","2020","A","",1,1,29864,0,0,861,44796,"",5.91,3.17,1.81,0.00,0.00,0.85,0.85,"",0,0.0,-2,-66.7,-230351,-88.5,0,0.0,0,0.0,-855,-49.8,-44421,-49.8
"56000","1","54151","57","0","2020","A","",1,1,29864,0,0,861,44796,"",5.91,3.17,1.81,0.00,0.00,0.85,0.85,"",0,0.0,-2,-66.7,-230351,-88.5,0,0.0,0,0.0,-855,-49.8,-44421,-49.8
"56000","1","541511","58","0","2020","A","",1,1,29864,0,0,861,44796,"",16.70,12.11,9.59,0.00,0.00,1.19,1.19,"",0,0.0,-2,-66.7,-230351,-88.5,0,0.0,0,0.0,-855,-49.8,-44421,-49.8
"56000","1","5417","56","0","2020","A","",2,26,3230253,0,0,2420,125854,"",7.46,1.96,2.59,0.00,0.00,1.33,1.33,"",0,0.0,1,4.0,215222,7.1,0,0.0,0,0.0,61,2.6,3209,2.6
"56000","1","54171","57","0","2020","A","",2,26,3230253,0,0,2420,125854,"",7.53,1.96,2.59,0.00,0.00,1.33,1.33,"",0,0.0,1,4.0,215222,7.1,0,0.0,0,0.0,61,2.6,3209,2.6
"56000","1","541713","58","0","2020","A","",1,24,3055937,0,0,2407,125158,"",34.92,5.71,8.99,0.00,0.00,1.55,1.55,"",0,0.0,0,0.0,181876,6.3,0,0.0,0,0.0,63,2.7,3290,2.7
"56000","1","541715","58","0","2020","A","",1,1,174316,0,0,2682,139453,"",4.42,0.11,0.19,0.00,0.00,1.39,1.39,"",0,0.0,0,0.0,33346,23.7,0,0.0,0,0.0,-29,-1.1,-1517,-1.1
"56000","1","5419","56","0","2020","A","",2,41,3932449,0,0,1852,96305,"",4.80,4.67,5.43,0.00,0.00,1.17,1.17,"",0,0.0,1,2.5,40995,1.1,0,0.0,0,0.0,-7,-0.4,-377,-0.4
"56000","1","54199","57","0","2020","A","",2,41,3932449,0,0,1852,96305,"",4.86,5.15,5.59,0.00,0.00,1.09,1.09,"",0,0.0,1,2.5,40995,1.1,0,0.0,0,0.0,-7,-0.4,-377,-0.4
"56000","1","541990","58","0","2020","A","",2,41,3932449,0,0,1852,96305,"",4.86,5.15,5.59,0.00,0.00,1.09,1.09,"",0,0.0,1,2.5,40995,1.1,0,0.0,0,0.0,-7,-0.4,-377,-0.4
"56000","1","61","54","0","2020","A","",1,0,0,0,0,0,0,"",2.31,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,0,0.0,-328,-100.0,0,0.0,0,0.0,-76,-100.0,-3936,-100.0
"56000","1","611","55","0","2020","A","",1,0,0,0,0,0,0,"",2.31,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,0,0.0,-328,-100.0,0,0.0,0,0.0,-76,-100.0,-3936,-100.0
"56000","1","6116","56","0","2020","A","",1,0,0,0,0,0,0,"",5.82,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,0,0.0,-328,-100.0,0,0.0,0,0.0,-76,-100.0,-3936,-100.0
"56000","1","61161","57","0","2020","A","",1,0,0,0,0,0,0,"",29.55,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,0,0.0,-328,-100.0,0,0.0,0,0.0,-76,-100.0,-3936,-100.0
"56000","1","611610","58","0","2020","A","",1,0,0,0,0,0,0,"",29.55,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,0,0.0,-328,-100.0,0,0.0,0,0.0,-76,-100.0,-3936,-100.0
"56000","1","62","54","0","2020","A","",11,1686,132681474,0,0,1513,78700,"",3.47,2.18,2.47,0.00,0.00,1.13,1.14,"",0,0.0,63,3.9,12290586,10.2,0,0.0,0,0.0,87,6.1,4533,6.1
"56000","1","621","55","0","2020","A","",4,52,4655875,0,0,1716,89250,"",3.17,0.72,0.91,0.00,0.00,1.25,1.25,"",0,0.0,4,8.3,560028,13.7,0,0.0,0,0.0,86,5.3,4508,5.3
"56000","1","6211","56","0","2020","A","",4,52,4655875,0,0,1716,89250,"",4.43,1.18,1.45,0.00,0.00,1.22,1.22,"",0,0.0,4,8.3,560028,13.7,0,0.0,0,0.0,86,5.3,4508,5.3
"56000","1","62111","57","0","2020","A","",4,52,4655875,0,0,1716,89250,"",4.43,1.18,1.45,0.00,0.00,1.22,1.22,"",0,0.0,4,8.3,560028,13.7,0,0.0,0,0.0,86,5.3,4508,5.3
"56000","1","621111","58","0","2020","A","",4,52,4655875,0,0,1716,89250,"",4.43,1.18,1.45,0.00,0.00,1.22,1.22,"",0,0.0,4,8.3,560028,13.7,0,0.0,0,0.0,86,5.3,4508,5.3
"56000","1","622","55","0","2020","A","",3,1582,126584179,0,0,1539,80028,"",3.02,2.36,2.66,0.00,0.00,1.13,1.13,"",0,0.0,60,3.9,11577828,10.1,0,0.0,0,0.0,86,5.9,4449,5.9
"56000","1","6221","56","0","2020","A","",3,1582,126584179,0,0,1539,80028,"",3.07,2.41,2.71,0.00,0.00,1.13,1.13,"",0,0.0,60,3.9,11577828,10.1,0,0.0,0,0.0,86,5.9,4449,5.9
"56000","1","62211","57","0","2020","A","",3,1582,126584179,0,0,1539,80028,"",3.07,2.41,2.71,0.00,0.00,1.13,1.13,"",0,0.0,60,3.9,11577828,10.1,0,0.0,0,0.0,86,5.9,4449,5.9
"56000","1","622110","58","0","2020","A","",3,1582,126584179,0,0,1539,80028,"",3.07,2.41,2.71,0.00,0.00,1.13,1.13,"",0,0.0,60,3.9,11577828,10.1,0,0.0,0,0.0,86,5.9,4449,5.9
"56000","1","624","55","0","2020","A","",4,52,1441420,0,0,533,27720,"",4.45,1.80,1.69,0.00,0.00,0.94,0.94,"",0,0.0,-1,-1.9,152730,11.9,0,0.0,0,0.0,68,14.6,3519,14.5
"56000","1","6241","56","0","2020","A","",1,2,46479,0,0,397,20657,"",2.82,0.43,0.29,0.00,0.00,0.60,0.60,"",0,0.0,0,0.0,32962,243.9,0,0.0,0,0.0,233,142.1,12120,142.0
"56000","1","62412","57","0","2020","A","",1,2,46479,0,0,397,20657,"",15.37,3.98,1.60,0.00,0.00,0.36,0.36,"",0,0.0,0,0.0,32962,243.9,0,0.0,0,0.0,233,142.1,12120,142.0
"56000","1","624120","58","0","2020","A","",1,2,46479,0,0,397,20657,"",15.37,3.98,1.60,0.00,0.00,0.36,0.36,"",0,0.0,0,0.0,32962,243.9,0,0.0,0,0.0,233,142.1,12120,142.0
"56000","1","6243","56","0","2020","A","",2,6,357998,0,0,1073,55792,"",10.67,1.58,1.72,0.00,0.00,1.02,1.02,"",0,0.0,2,50.0,142365,66.0,0,0.0,0,0.0,116,12.1,6031,12.1
"56000","1","62431","57","0","2020","A","",2,6,357998,0,0,1073,55792,"",10.67,1.58,1.72,0.00,0.00,1.02,1.02,"",0,0.0,2,50.0,142365,66.0,0,0.0,0,0.0,116,12.1,6031,12.1
"56000","1","624310","58","0","2020","A","",2,6,357998,0,0,1073,55792,"",10.67,1.58,1.72,0.00,0.00,1.02,1.02,"",0,0.0,2,50.0,142365,66.0,0,0.0,0,0.0,116,12.1,6031,12.1
"56000","1","6244","56","0","2020","A","",1,43,1036943,0,0,460,23929,"",3.07,2.13,2.16,0.00,0.00,1.01,1.01,"",0,0.0,-4,-8.5,-22597,-2.1,0,0.0,0,0.0,30,7.0,1544,6.9
"56000","1","62441","57","0","2020","A","",1,43,1036943,0,0,460,23929,"",3.07,2.13,2.16,0.00,0.00,1.01,1.01,"",0,0.0,-4,-8.5,-22597,-2.1,0,0.0,0,0.0,30,7.0,1544,6.9
"56000","1","624410","58","0","2020","A","",1,43,1036943,0,0,460,23929,"",3.07,2.13,2.16,0.00,0.00,1.01,1.01,"",0,0.0,-4,-8.5,-22597,-2.1,0,0.0,0,0.0,30,7.0,1544,6.9
"56000","1","71","54","0","2020","A","",14,850,52467661,0,0,1187,61739,"",4.82,12.34,16.55,0.00,0.00,1.34,1.34,"",0,0.0,-82,-8.8,-943889,-1.8,0,0.0,0,0.0,85,7.7,4410,7.7
"56000","1","712","55","0","2020","A","",9,804,51651495,0,0,1235,64217,"",6.31,19.64,20.98,0.00,0.00,1.07,1.07,"",0,0.0,-68,-7.8,-790376,-1.5,0,0.0,0,0.0,79,6.8,4094,6.8
"56000","1","7121","56","0","2020","A","",9,804,51651495,0,0,1235,64217,"",6.31,19.64,20.98,0.00,0.00,1.07,1.07,"",0,0.0,-68,-7.8,-790376,-1.5,0,0.0,0,0.0,79,6.8,4094,6.8
"56000","1","71219","57","0","2020","A","",9,804,51651495,0,0,1235,64217,"",6.97,28.18,32.48,0.00,0.00,1.15,1.15,"",0,0.0,-68,-7.8,-790376,-1.5,0,0.0,0,0.0,79,6.8,4094,6.8
"56000","1","712190","58","0","2020","A","",9,804,51651495,0,0,1235,64217,"",6.97,28.18,32.48,0.00,0.00,1.15,1.15,"",0,0.0,-68,-7.8,-790376,-1.5,0,0.0,0,0.0,79,6.8,4094,6.8
"56000","1","713","55","0","2020","A","",5,46,816166,0,0,345,17938,"",3.44,1.73,1.30,0.00,0.00,0.76,0.76,"",0,0.0,-13,-22.0,-153513,-15.8,0,0.0,0,0.0,31,9.9,1618,9.9
"56000","1","7139","56","0","2020","A","",5,46,816166,0,0,345,17938,"",3.49,1.75,1.31,0.00,0.00,0.76,0.76,"",0,0.0,-13,-22.0,-153513,-15.8,0,0.0,0,0.0,31,9.9,1618,9.9
"56000","1","71391","57","0","2020","A","",1,5,104731,0,0,378,19637,"",4.86,1.65,1.67,0.00,0.00,0.95,0.95,"",0,0.0,-10,-66.7,-110353,-51.3,0,0.0,0,0.0,94,33.1,4888,33.1
"56000","1","713910","58","0","2020","A","",1,5,104731,0,0,378,19637,"",4.86,1.65,1.67,0.00,0.00,0.95,0.95,"",0,0.0,-10,-66.7,-110353,-51.3,0,0.0,0,0.0,94,33.1,4888,33.1
"56000","1","71394","57","0","2020","A","",2,27,526912,0,0,375,19515,"",4.60,2.74,2.17,0.00,0.00,0.79,0.79,"",0,0.0,-2,-6.9,16012,3.1,0,0.0,0,0.0,30,8.7,1589,8.9
"56000","1","713940","58","0","2020","A","",2,27,526912,0,0,375,19515,"",4.60,2.74,2.17,0.00,0.00,0.79,0.79,"",0,0.0,-2,-6.9,16012,3.1,0,0.0,0,0.0,30,8.7,1589,8.9
"56000","1","71395","57","0","2020","A","",1,11,172205,0,0,315,16400,"",3.96,5.24,4.64,0.00,0.00,0.93,0.93,"",0,0.0,-3,-21.4,-45226,-20.8,0,0.0,0,0.0,15,5.0,776,5.0
"56000","1","713950","58","0","2020","A","",1,11,172205,0,0,315,16400,"",3.96,5.24,4.64,0.00,0.00,0.93,0.93,"",0,0.0,-3,-21.4,-45226,-20.8,0,0.0,0,0.0,15,5.0,776,5.0
"56000","1","71399","57","0","2020","A","",1,3,12318,0,0,89,4619,"",1.97,0.27,0.04,0.00,0.00,0.19,0.19,"",0,0.0,1,50.0,-13946,-53.1,0,0.0,0,0.0,-120,-57.4,-6249,-57.5
"56000","1","713990","58","0","2020","A","",1,3,12318,0,0,89,4619,"",1.97,0.27,0.04,0.00,0.00,0.19,0.19,"",0,0.0,1,50.0,-13946,-53.1,0,0.0,0,0.0,-120,-57.4,-6249,-57.5
"56000","1","72","54","0","2020","A","",2,9,133809,0,0,273,14210,"",1.91,0.55,0.38,0.00,0.00,0.66,0.66,"",0,0.0,-5,-35.7,-54631,-29.0,0,0.0,0,0.0,11,4.2,588,4.3
"56000","1","721","55","0","2020","A","",1,8,118349,0,0,287,14949,"",1.85,0.83,0.51,0.00,0.00,0.62,0.62,"",0,0.0,-3,-27.3,-43708,-27.0,0,0.0,0,0.0,8,2.9,436,3.0
"56000","1","7211","56","0","2020","A","",1,8,118349,0,0,287,14949,"",3.12,1.13,0.69,0.00,0.00,0.61,0.61,"",0,0.0,-3,-27.3,-43708,-27.0,0,0.0,0,0.0,8,2.9,436,3.0
"56000","1","72119","57","0","2020","A","",1,8,118349,0,0,287,14949,"",4.52,1.77,1.33,0.00,0.00,0.76,0.76,"",0,0.0,-3,-27.3,-43708,-27.0,0,0.0,0,0.0,8,2.9,436,3.0
"56000","1","721199","58","0","2020","A","",1,8,118349,0,0,287,14949,"",4.57,1.84,1.37,0.00,0.00,0.76,0.76,"",0,0.0,-3,-27.3,-43708,-27.0,0,0.0,0,0.0,8,2.9,436,3.0
"56000","1","722","55","0","2020","A","",1,2,15460,0,0,198,10307,"",1.96,0.30,0.13,0.00,0.00,0.58,0.58,"",0,0.0,-1,-33.3,-10923,-41.4,0,0.0,0,0.0,8,4.2,413,4.2
"56000","1","7225","56","0","2020","A","",1,2,15460,0,0,198,10307,"",2.10,0.33,0.15,0.00,0.00,0.59,0.59,"",0,0.0,-1,-33.3,-10923,-41.4,0,0.0,0,0.0,8,4.2,413,4.2
"56000","1","72251","57","0","2020","A","",1,2,15460,0,0,198,10307,"",2.10,0.33,0.15,0.00,0.00,0.59,0.59,"",0,0.0,-1,-33.3,-10923,-41.4,0,0.0,0,0.0,8,4.2,413,4.2
"56000","1","722511","58","0","2020","A","",1,2,15460,0,0,198,10307,"",3.28,0.45,0.20,0.00,0.00,0.59,0.59,"",0,0.0,-1,-33.3,-10923,-41.4,0,0.0,0,0.0,8,4.2,413,4.2
"56000","1","92","54","0","2020","A","",227,4059,289351989,0,0,1371,71288,"",3.42,1.32,1.26,0.00,0.00,0.95,0.95,"",5,2.3,260,6.8,17628853,6.5,0,0.0,0,0.0,-4,-0.3,-235,-0.3
"56000","1","921","55","0","2020","A","",10,101,8492285,0,0,1613,83874,"",2.50,0.37,0.43,0.00,0.00,1.15,1.15,"",-1,-9.1,-6,-5.6,75903,0.9,0,0.0,0,0.0,103,6.8,5339,6.8
"56000","1","9211","56","0","2020","A","",10,101,8492285,0,0,1613,83874,"",2.50,0.37,0.43,0.00,0.00,1.15,1.15,"",-1,-9.1,-6,-5.6,75903,0.9,0,0.0,0,0.0,103,6.8,5339,6.8
"56000","1","92113","57","0","2020","A","",4,27,2606112,0,0,1845,95931,"",2.85,0.15,0.20,0.00,0.00,1.32,1.32,"",0,0.0,-2,-6.9,-128109,-4.7,0,0.0,0,0.0,37,2.0,1918,2.0
"56000","1","921130","58","0","2020","A","",4,27,2606112,0,0,1845,95931,"",2.85,0.15,0.20,0.00,0.00,1.32,1.32,"",0,0.0,-2,-6.9,-128109,-4.7,0,0.0,0,0.0,37,2.0,1918,2.0
"56000","1","92119","57","0","2020","A","",6,74,5886173,0,0,1528,79453,"",2.35,1.26,1.25,0.00,0.00,0.99,0.99,"",-1,-14.3,-4,-5.1,204012,3.6,0,0.0,0,0.0,129,9.2,6683,9.2
"56000","1","921190","58","0","2020","A","",6,74,5886173,0,0,1528,79453,"",2.35,1.26,1.25,0.00,0.00,0.99,0.99,"",-1,-14.3,-4,-5.1,204012,3.6,0,0.0,0,0.0,129,9.2,6683,9.2
"56000","1","922","55","0","2020","A","",23,224,23213033,0,0,1993,103630,"",2.64,0.46,0.53,0.00,0.00,1.17,1.17,"",-1,-4.2,-6,-2.6,346796,1.5,0,0.0,0,0.0,83,4.3,4320,4.4
"56000","1","9221","56","0","2020","A","",23,224,23213033,0,0,1993,103630,"",2.64,0.46,0.53,0.00,0.00,1.17,1.17,"",-1,-4.2,-6,-2.6,346796,1.5,0,0.0,0,0.0,83,4.3,4320,4.4
"56000","1","92211","57","0","2020","A","",4,97,8823117,0,0,1745,90726,"",2.69,1.53,1.76,0.00,0.00,1.15,1.15,"",0,0.0,-2,-2.0,5642,0.1,0,0.0,0,0.0,38,2.2,1959,2.2
"56000","1","922110","58","0","2020","A","",4,97,8823117,0,0,1745,90726,"",2.69,1.53,1.76,0.00,0.00,1.15,1.15,"",0,0.0,-2,-2.0,5642,0.1,0,0.0,0,0.0,38,2.2,1959,2.2
